Datetime,Resolution code,Elia Grid Load
2024-05-01T13:00:00+02:00,PT15M,1272.016
2024-05-01T12:45:00+02:00,PT15M,1375.726
2024-05-01T12:30:00+02:00,PT15M,1606.1
2024-05-01T12:15:00+02:00,PT15M,1726.615
2024-05-01T12:00:00+02:00,PT15M,1927.351
2024-05-01T11:45:00+02:00,PT15M,2089.964
2024-05-01T11:30:00+02:00,PT15M,2286.543
2024-05-01T11:15:00+02:00,PT15M,2383.687
2024-05-01T11:00:00+02:00,PT15M,2625.247
2024-05-01T10:45:00+02:00,PT15M,2858.779
2024-05-01T10:30:00+02:00,PT15M,3211.478
2024-05-01T10:15:00+02:00,PT15M,3454.277
2024-05-01T10:00:00+02:00,PT15M,3777.226
2024-05-01T09:45:00+02:00,PT15M,3978.773
2024-05-01T09:30:00+02:00,PT15M,4199.232
2024-05-01T09:15:00+02:00,PT15M,4471.29
2024-05-01T09:00:00+02:00,PT15M,4738.558
2024-05-01T08:45:00+02:00,PT15M,5107.573
2024-05-01T08:30:00+02:00,PT15M,5250.271
2024-05-01T08:15:00+02:00,PT15M,5395.196
2024-05-01T08:00:00+02:00,PT15M,5588.561
2024-05-01T07:45:00+02:00,PT15M,5844.454
2024-05-01T07:30:00+02:00,PT15M,5931.294
2024-05-01T07:15:00+02:00,PT15M,5977.939
2024-05-01T07:00:00+02:00,PT15M,6041.251
2024-05-01T06:45:00+02:00,PT15M,6266.253
2024-05-01T06:30:00+02:00,PT15M,6349.214
2024-05-01T06:15:00+02:00,PT15M,6448.05
2024-05-01T06:00:00+02:00,PT15M,6503.318
2024-05-01T05:45:00+02:00,PT15M,6415.838
2024-05-01T05:30:00+02:00,PT15M,6382.258
2024-05-01T05:15:00+02:00,PT15M,6348.188
2024-05-01T05:00:00+02:00,PT15M,6347.08
2024-05-01T04:45:00+02:00,PT15M,6359.125
2024-05-01T04:30:00+02:00,PT15M,6371.352
2024-05-01T04:15:00+02:00,PT15M,6300.203
2024-05-01T04:00:00+02:00,PT15M,6264.352
2024-05-01T03:45:00+02:00,PT15M,6153.279
2024-05-01T03:30:00+02:00,PT15M,6167.461
2024-05-01T03:15:00+02:00,PT15M,6182.302
2024-05-01T03:00:00+02:00,PT15M,6126.672
2024-05-01T02:45:00+02:00,PT15M,6094.053
2024-05-01T02:30:00+02:00,PT15M,6086.654
2024-05-01T02:15:00+02:00,PT15M,6215.873
2024-05-01T02:00:00+02:00,PT15M,6279.239
2024-05-01T01:45:00+02:00,PT15M,6321.242
2024-05-01T01:30:00+02:00,PT15M,6342.115
2024-05-01T01:15:00+02:00,PT15M,6396.085
2024-05-01T01:00:00+02:00,PT15M,6485.983
2024-05-01T00:45:00+02:00,PT15M,6649.557
2024-05-01T00:30:00+02:00,PT15M,6811.815
2024-05-01T00:15:00+02:00,PT15M,6981.647
2024-05-01T00:00:00+02:00,PT15M,7222.19
2024-04-30T23:45:00+02:00,PT15M,7291.139
2024-04-30T23:30:00+02:00,PT15M,7397.597
2024-04-30T23:15:00+02:00,PT15M,7440.661
2024-04-30T23:00:00+02:00,PT15M,7555.064
2024-04-30T22:45:00+02:00,PT15M,7581.595
2024-04-30T22:30:00+02:00,PT15M,7676.01
2024-04-30T22:15:00+02:00,PT15M,7803.325
2024-04-30T22:00:00+02:00,PT15M,7913.081
2024-04-30T21:45:00+02:00,PT15M,7863.262
2024-04-30T21:30:00+02:00,PT15M,8023.579
2024-04-30T21:15:00+02:00,PT15M,8188.296
2024-04-30T21:00:00+02:00,PT15M,8199.899
2024-04-30T20:45:00+02:00,PT15M,8245.804
2024-04-30T20:30:00+02:00,PT15M,8285.408
2024-04-30T20:15:00+02:00,PT15M,8278.867
2024-04-30T20:00:00+02:00,PT15M,8247.297
2024-04-30T19:45:00+02:00,PT15M,8184.098
2024-04-30T19:30:00+02:00,PT15M,8148.835
2024-04-30T19:15:00+02:00,PT15M,7980.972
2024-04-30T19:00:00+02:00,PT15M,7798.936
2024-04-30T18:45:00+02:00,PT15M,7586.302
2024-04-30T18:30:00+02:00,PT15M,7419.857
2024-04-30T18:15:00+02:00,PT15M,7224.464
2024-04-30T18:00:00+02:00,PT15M,7040.856
2024-04-30T17:45:00+02:00,PT15M,6807.613
2024-04-30T17:30:00+02:00,PT15M,6476.805
2024-04-30T17:15:00+02:00,PT15M,6109.168
2024-04-30T17:00:00+02:00,PT15M,5868.62
2024-04-30T16:45:00+02:00,PT15M,5610.831
2024-04-30T16:30:00+02:00,PT15M,5227.035
2024-04-30T16:15:00+02:00,PT15M,5114.263
2024-04-30T16:00:00+02:00,PT15M,5139.658
2024-04-30T15:45:00+02:00,PT15M,5146.257
2024-04-30T15:30:00+02:00,PT15M,5118.344
2024-04-30T15:15:00+02:00,PT15M,4690.498
2024-04-30T15:00:00+02:00,PT15M,4226.836
2024-04-30T14:45:00+02:00,PT15M,3966.117
2024-04-30T14:30:00+02:00,PT15M,4058.84
2024-04-30T14:15:00+02:00,PT15M,4027.099
2024-04-30T14:00:00+02:00,PT15M,4083.725
2024-04-30T13:45:00+02:00,PT15M,4145.372
2024-04-30T13:30:00+02:00,PT15M,4125.789
2024-04-30T13:15:00+02:00,PT15M,4108.978
2024-04-30T13:00:00+02:00,PT15M,4236
2024-04-30T12:45:00+02:00,PT15M,4416.913
2024-04-30T12:30:00+02:00,PT15M,4644.814
2024-04-30T12:15:00+02:00,PT15M,4664.898
2024-04-30T12:00:00+02:00,PT15M,4863.973
2024-04-30T11:45:00+02:00,PT15M,5165.387
2024-04-30T11:30:00+02:00,PT15M,5380.965
2024-04-30T11:15:00+02:00,PT15M,5528.015
2024-04-30T11:00:00+02:00,PT15M,5802.288
2024-04-30T10:45:00+02:00,PT15M,5950.348
2024-04-30T10:30:00+02:00,PT15M,5808.177
2024-04-30T10:15:00+02:00,PT15M,5745.638
2024-04-30T10:00:00+02:00,PT15M,5850.531
2024-04-30T09:45:00+02:00,PT15M,6286.868
2024-04-30T09:30:00+02:00,PT15M,6635.999
2024-04-30T09:15:00+02:00,PT15M,6961.86
2024-04-30T09:00:00+02:00,PT15M,7110.736
2024-04-30T08:45:00+02:00,PT15M,7390.174
2024-04-30T08:30:00+02:00,PT15M,7501.177
2024-04-30T08:15:00+02:00,PT15M,7626.836
2024-04-30T08:00:00+02:00,PT15M,7708.596
2024-04-30T07:45:00+02:00,PT15M,7707.72
2024-04-30T07:30:00+02:00,PT15M,7799.259
2024-04-30T07:15:00+02:00,PT15M,7804.954
2024-04-30T07:00:00+02:00,PT15M,7666.974
2024-04-30T06:45:00+02:00,PT15M,7526.175
2024-04-30T06:30:00+02:00,PT15M,7439.672
2024-04-30T06:15:00+02:00,PT15M,7322.479
2024-04-30T06:00:00+02:00,PT15M,7212.976
2024-04-30T05:45:00+02:00,PT15M,6862.839
2024-04-30T05:30:00+02:00,PT15M,6763.675
2024-04-30T05:15:00+02:00,PT15M,6682.868
2024-04-30T05:00:00+02:00,PT15M,6557.978
2024-04-30T04:45:00+02:00,PT15M,6384.385
2024-04-30T04:30:00+02:00,PT15M,6326.161
2024-04-30T04:15:00+02:00,PT15M,6309.325
2024-04-30T04:00:00+02:00,PT15M,6267.644
2024-04-30T03:45:00+02:00,PT15M,6177.256
2024-04-30T03:30:00+02:00,PT15M,6126.136
2024-04-30T03:15:00+02:00,PT15M,6180.23
2024-04-30T03:00:00+02:00,PT15M,6218.233
2024-04-30T02:45:00+02:00,PT15M,6304.45
2024-04-30T02:30:00+02:00,PT15M,6379.006
2024-04-30T02:15:00+02:00,PT15M,6374.135
2024-04-30T02:00:00+02:00,PT15M,6410.08
2024-04-30T01:45:00+02:00,PT15M,6456.133
2024-04-30T01:30:00+02:00,PT15M,6559.539
2024-04-30T01:15:00+02:00,PT15M,6637.997
2024-04-30T01:00:00+02:00,PT15M,6679.321
2024-04-30T00:45:00+02:00,PT15M,6797.34
2024-04-30T00:30:00+02:00,PT15M,6871.611
2024-04-30T00:15:00+02:00,PT15M,6970.394
2024-04-30T00:00:00+02:00,PT15M,7118.814
2024-04-29T23:45:00+02:00,PT15M,7174.617
2024-04-29T23:30:00+02:00,PT15M,7324.292
2024-04-29T23:15:00+02:00,PT15M,7542.49
2024-04-29T23:00:00+02:00,PT15M,7740.071
2024-04-29T22:45:00+02:00,PT15M,7652.513
2024-04-29T22:30:00+02:00,PT15M,7769.845
2024-04-29T22:15:00+02:00,PT15M,7863.52
2024-04-29T22:00:00+02:00,PT15M,7987.19
2024-04-29T21:45:00+02:00,PT15M,7896.763
2024-04-29T21:30:00+02:00,PT15M,8039.875
2024-04-29T21:15:00+02:00,PT15M,8152.838
2024-04-29T21:00:00+02:00,PT15M,8112.622
2024-04-29T20:45:00+02:00,PT15M,8081.171
2024-04-29T20:30:00+02:00,PT15M,8077.677
2024-04-29T20:15:00+02:00,PT15M,8067.813
2024-04-29T20:00:00+02:00,PT15M,7975.998
2024-04-29T19:45:00+02:00,PT15M,7935.258
2024-04-29T19:30:00+02:00,PT15M,7837.966
2024-04-29T19:15:00+02:00,PT15M,7668.729
2024-04-29T19:00:00+02:00,PT15M,7465.988
2024-04-29T18:45:00+02:00,PT15M,7331.666
2024-04-29T18:30:00+02:00,PT15M,7150.178
2024-04-29T18:15:00+02:00,PT15M,6901.641
2024-04-29T18:00:00+02:00,PT15M,6649.537
2024-04-29T17:45:00+02:00,PT15M,6344.328
2024-04-29T17:30:00+02:00,PT15M,6103.313
2024-04-29T17:15:00+02:00,PT15M,5819.273
2024-04-29T17:00:00+02:00,PT15M,5510.146
2024-04-29T16:45:00+02:00,PT15M,5131.055
2024-04-29T16:30:00+02:00,PT15M,4793.482
2024-04-29T16:15:00+02:00,PT15M,4517.813
2024-04-29T16:00:00+02:00,PT15M,4295.759
2024-04-29T15:45:00+02:00,PT15M,4062.837
2024-04-29T15:30:00+02:00,PT15M,3942.891
2024-04-29T15:15:00+02:00,PT15M,3757.68
2024-04-29T15:00:00+02:00,PT15M,3596.365
2024-04-29T14:45:00+02:00,PT15M,3480.026
2024-04-29T14:30:00+02:00,PT15M,3394.559
2024-04-29T14:15:00+02:00,PT15M,3231.128
2024-04-29T14:00:00+02:00,PT15M,3221.842
2024-04-29T13:45:00+02:00,PT15M,3188.532
2024-04-29T13:30:00+02:00,PT15M,3222.685
2024-04-29T13:15:00+02:00,PT15M,3250.561
2024-04-29T13:00:00+02:00,PT15M,3206.306
2024-04-29T12:45:00+02:00,PT15M,3151.071
2024-04-29T12:30:00+02:00,PT15M,3142.677
2024-04-29T12:15:00+02:00,PT15M,3055.999
2024-04-29T12:00:00+02:00,PT15M,3198.392
2024-04-29T11:45:00+02:00,PT15M,3355.695
2024-04-29T11:30:00+02:00,PT15M,3521.366
2024-04-29T11:15:00+02:00,PT15M,3715.71
2024-04-29T11:00:00+02:00,PT15M,3956.952
2024-04-29T10:45:00+02:00,PT15M,4091.956
2024-04-29T10:30:00+02:00,PT15M,4276.915
2024-04-29T10:15:00+02:00,PT15M,4567.897
2024-04-29T10:00:00+02:00,PT15M,4812.887
2024-04-29T09:45:00+02:00,PT15M,5300.24
2024-04-29T09:30:00+02:00,PT15M,5589.011
2024-04-29T09:15:00+02:00,PT15M,5968.673
2024-04-29T09:00:00+02:00,PT15M,6295.953
2024-04-29T08:45:00+02:00,PT15M,6595.485
2024-04-29T08:30:00+02:00,PT15M,6789.936
2024-04-29T08:15:00+02:00,PT15M,6965.803
2024-04-29T08:00:00+02:00,PT15M,7183.78
2024-04-29T07:45:00+02:00,PT15M,7416.398
2024-04-29T07:30:00+02:00,PT15M,7586.947
2024-04-29T07:15:00+02:00,PT15M,7589.592
2024-04-29T07:00:00+02:00,PT15M,7624.969
2024-04-29T06:45:00+02:00,PT15M,7427.537
2024-04-29T06:30:00+02:00,PT15M,7418.661
2024-04-29T06:15:00+02:00,PT15M,7229.771
2024-04-29T06:00:00+02:00,PT15M,7062.216
2024-04-29T05:45:00+02:00,PT15M,6805.513
2024-04-29T05:30:00+02:00,PT15M,6701.779
2024-04-29T05:15:00+02:00,PT15M,6534.377
2024-04-29T05:00:00+02:00,PT15M,6452.881
2024-04-29T04:45:00+02:00,PT15M,6195.907
2024-04-29T04:30:00+02:00,PT15M,6154.068
2024-04-29T04:15:00+02:00,PT15M,6111.205
2024-04-29T04:00:00+02:00,PT15M,6085.007
2024-04-29T03:45:00+02:00,PT15M,5927.627
2024-04-29T03:30:00+02:00,PT15M,5937.991
2024-04-29T03:15:00+02:00,PT15M,5892.69
2024-04-29T03:00:00+02:00,PT15M,5920.759
2024-04-29T02:45:00+02:00,PT15M,5953.037
2024-04-29T02:30:00+02:00,PT15M,5967.171
2024-04-29T02:15:00+02:00,PT15M,6057.791
2024-04-29T02:00:00+02:00,PT15M,6089.67
2024-04-29T01:45:00+02:00,PT15M,6154.169
2024-04-29T01:30:00+02:00,PT15M,6204.108
2024-04-29T01:15:00+02:00,PT15M,6289.957
2024-04-29T01:00:00+02:00,PT15M,6334.376
2024-04-29T00:45:00+02:00,PT15M,6447.908
2024-04-29T00:30:00+02:00,PT15M,6517.938
2024-04-29T00:15:00+02:00,PT15M,6547.794
2024-04-29T00:00:00+02:00,PT15M,6557.335
2024-04-28T23:45:00+02:00,PT15M,6695.83
2024-04-28T23:30:00+02:00,PT15M,6915.66
2024-04-28T23:15:00+02:00,PT15M,6986.482
2024-04-28T23:00:00+02:00,PT15M,7053.423
2024-04-28T22:45:00+02:00,PT15M,7187.083
2024-04-28T22:30:00+02:00,PT15M,7453.099
2024-04-28T22:15:00+02:00,PT15M,7578.72
2024-04-28T22:00:00+02:00,PT15M,7495.45
2024-04-28T21:45:00+02:00,PT15M,7566.404
2024-04-28T21:30:00+02:00,PT15M,7718.342
2024-04-28T21:15:00+02:00,PT15M,7685.166
2024-04-28T21:00:00+02:00,PT15M,7655.09
2024-04-28T20:45:00+02:00,PT15M,7622.035
2024-04-28T20:30:00+02:00,PT15M,7489.725
2024-04-28T20:15:00+02:00,PT15M,7290.933
2024-04-28T20:00:00+02:00,PT15M,6984.426
2024-04-28T19:45:00+02:00,PT15M,6669.137
2024-04-28T19:30:00+02:00,PT15M,6547.666
2024-04-28T19:15:00+02:00,PT15M,6219.027
2024-04-28T19:00:00+02:00,PT15M,5989.606
2024-04-28T18:45:00+02:00,PT15M,5490.946
2024-04-28T18:30:00+02:00,PT15M,5176.147
2024-04-28T18:15:00+02:00,PT15M,4882.447
2024-04-28T18:00:00+02:00,PT15M,4406.868
2024-04-28T17:45:00+02:00,PT15M,3972.766
2024-04-28T17:30:00+02:00,PT15M,3608.449
2024-04-28T17:15:00+02:00,PT15M,3341.427
2024-04-28T17:00:00+02:00,PT15M,3087.589
2024-04-28T16:45:00+02:00,PT15M,2803.28
2024-04-28T16:30:00+02:00,PT15M,2714.955
2024-04-28T16:15:00+02:00,PT15M,2840.695
2024-04-28T16:00:00+02:00,PT15M,3024.902
2024-04-28T15:45:00+02:00,PT15M,2717.119
2024-04-28T15:30:00+02:00,PT15M,2661.424
2024-04-28T15:15:00+02:00,PT15M,2731.733
2024-04-28T15:00:00+02:00,PT15M,2999.631
2024-04-28T14:45:00+02:00,PT15M,3180.468
2024-04-28T14:30:00+02:00,PT15M,3358.096
2024-04-28T14:15:00+02:00,PT15M,3462.636
2024-04-28T14:00:00+02:00,PT15M,3367.615
2024-04-28T13:45:00+02:00,PT15M,3409.983
2024-04-28T13:30:00+02:00,PT15M,3426.876
2024-04-28T13:15:00+02:00,PT15M,3424.031
2024-04-28T13:00:00+02:00,PT15M,3578.946
2024-04-28T12:45:00+02:00,PT15M,3695.408
2024-04-28T12:30:00+02:00,PT15M,3839.428
2024-04-28T12:15:00+02:00,PT15M,3783.381
2024-04-28T12:00:00+02:00,PT15M,3784.386
2024-04-28T11:45:00+02:00,PT15M,3743.673
2024-04-28T11:30:00+02:00,PT15M,3733.316
2024-04-28T11:15:00+02:00,PT15M,3805.383
2024-04-28T11:00:00+02:00,PT15M,3850.6
2024-04-28T10:45:00+02:00,PT15M,3920.163
2024-04-28T10:30:00+02:00,PT15M,3820.821
2024-04-28T10:15:00+02:00,PT15M,3663.223
2024-04-28T10:00:00+02:00,PT15M,3692.5
2024-04-28T09:45:00+02:00,PT15M,3741.673
2024-04-28T09:30:00+02:00,PT15M,3810.242
2024-04-28T09:15:00+02:00,PT15M,3912.265
2024-04-28T09:00:00+02:00,PT15M,3828.639
2024-04-28T08:45:00+02:00,PT15M,3905.825
2024-04-28T08:30:00+02:00,PT15M,4089.798
2024-04-28T08:15:00+02:00,PT15M,4398.187
2024-04-28T08:00:00+02:00,PT15M,4679.024
2024-04-28T07:45:00+02:00,PT15M,4920.329
2024-04-28T07:30:00+02:00,PT15M,4954.632
2024-04-28T07:15:00+02:00,PT15M,4983.006
2024-04-28T07:00:00+02:00,PT15M,4992.68
2024-04-28T06:45:00+02:00,PT15M,5071.197
2024-04-28T06:30:00+02:00,PT15M,5040.305
2024-04-28T06:15:00+02:00,PT15M,5072.272
2024-04-28T06:00:00+02:00,PT15M,5214.937
2024-04-28T05:45:00+02:00,PT15M,5237.613
2024-04-28T05:30:00+02:00,PT15M,5195.004
2024-04-28T05:15:00+02:00,PT15M,5094.128
2024-04-28T05:00:00+02:00,PT15M,5105.929
2024-04-28T04:45:00+02:00,PT15M,5014.386
2024-04-28T04:30:00+02:00,PT15M,5007.15
2024-04-28T04:15:00+02:00,PT15M,5007.372
2024-04-28T04:00:00+02:00,PT15M,5105.554
2024-04-28T03:45:00+02:00,PT15M,5068.734
2024-04-28T03:30:00+02:00,PT15M,5124.21
2024-04-28T03:15:00+02:00,PT15M,5187.975
2024-04-28T03:00:00+02:00,PT15M,5264.967
2024-04-28T02:45:00+02:00,PT15M,5285.745
2024-04-28T02:30:00+02:00,PT15M,5229.557
2024-04-28T02:15:00+02:00,PT15M,5186.606
2024-04-28T02:00:00+02:00,PT15M,5067.783
2024-04-28T01:45:00+02:00,PT15M,5103.815
2024-04-28T01:30:00+02:00,PT15M,5124.307
2024-04-28T01:15:00+02:00,PT15M,5284.684
2024-04-28T01:00:00+02:00,PT15M,5388.687
2024-04-28T00:45:00+02:00,PT15M,5567.224
2024-04-28T00:30:00+02:00,PT15M,5649.317
2024-04-28T00:15:00+02:00,PT15M,5673.713
2024-04-28T00:00:00+02:00,PT15M,5837.924
2024-04-27T23:45:00+02:00,PT15M,5997.663
2024-04-27T23:30:00+02:00,PT15M,6114.934
2024-04-27T23:15:00+02:00,PT15M,6192.775
2024-04-27T23:00:00+02:00,PT15M,6349.03
2024-04-27T22:45:00+02:00,PT15M,6373.088
2024-04-27T22:30:00+02:00,PT15M,6476.674
2024-04-27T22:15:00+02:00,PT15M,6531.138
2024-04-27T22:00:00+02:00,PT15M,6545.435
2024-04-27T21:45:00+02:00,PT15M,6602.295
2024-04-27T21:30:00+02:00,PT15M,6718.087
2024-04-27T21:15:00+02:00,PT15M,6852.853
2024-04-27T21:00:00+02:00,PT15M,6835.738
2024-04-27T20:45:00+02:00,PT15M,6910.215
2024-04-27T20:30:00+02:00,PT15M,6947.833
2024-04-27T20:15:00+02:00,PT15M,6908.077
2024-04-27T20:00:00+02:00,PT15M,7003.821
2024-04-27T19:45:00+02:00,PT15M,7099.977
2024-04-27T19:30:00+02:00,PT15M,7119.232
2024-04-27T19:15:00+02:00,PT15M,7032.792
2024-04-27T19:00:00+02:00,PT15M,7126.208
2024-04-27T18:45:00+02:00,PT15M,7011.166
2024-04-27T18:30:00+02:00,PT15M,7033.832
2024-04-27T18:15:00+02:00,PT15M,6902.547
2024-04-27T18:00:00+02:00,PT15M,6885.828
2024-04-27T17:45:00+02:00,PT15M,6515.31
2024-04-27T17:30:00+02:00,PT15M,6407.579
2024-04-27T17:15:00+02:00,PT15M,6367.718
2024-04-27T17:00:00+02:00,PT15M,6250.886
2024-04-27T16:45:00+02:00,PT15M,6248.002
2024-04-27T16:30:00+02:00,PT15M,6129.391
2024-04-27T16:15:00+02:00,PT15M,5980.976
2024-04-27T16:00:00+02:00,PT15M,5775.277
2024-04-27T15:45:00+02:00,PT15M,5526.477
2024-04-27T15:30:00+02:00,PT15M,5024.697
2024-04-27T15:15:00+02:00,PT15M,4665.087
2024-04-27T15:00:00+02:00,PT15M,4429.568
2024-04-27T14:45:00+02:00,PT15M,4149.319
2024-04-27T14:30:00+02:00,PT15M,4040.102
2024-04-27T14:15:00+02:00,PT15M,3977.109
2024-04-27T14:00:00+02:00,PT15M,4012.741
2024-04-27T13:45:00+02:00,PT15M,4124.254
2024-04-27T13:30:00+02:00,PT15M,4197.451
2024-04-27T13:15:00+02:00,PT15M,4435.853
2024-04-27T13:00:00+02:00,PT15M,4612.448
2024-04-27T12:45:00+02:00,PT15M,4671.73
2024-04-27T12:30:00+02:00,PT15M,4710.8
2024-04-27T12:15:00+02:00,PT15M,4933.345
2024-04-27T12:00:00+02:00,PT15M,5022.164
2024-04-27T11:45:00+02:00,PT15M,5106.216
2024-04-27T11:30:00+02:00,PT15M,5159.8
2024-04-27T11:15:00+02:00,PT15M,5075.445
2024-04-27T11:00:00+02:00,PT15M,5202.055
2024-04-27T10:45:00+02:00,PT15M,5208.377
2024-04-27T10:30:00+02:00,PT15M,5234.748
2024-04-27T10:15:00+02:00,PT15M,5399.535
2024-04-27T10:00:00+02:00,PT15M,5404.781
2024-04-27T09:45:00+02:00,PT15M,5620.512
2024-04-27T09:30:00+02:00,PT15M,5665.667
2024-04-27T09:15:00+02:00,PT15M,5815.534
2024-04-27T09:00:00+02:00,PT15M,6035.155
2024-04-27T08:45:00+02:00,PT15M,6310.542
2024-04-27T08:30:00+02:00,PT15M,6574.758
2024-04-27T08:15:00+02:00,PT15M,6611.741
2024-04-27T08:00:00+02:00,PT15M,6578.501
2024-04-27T07:45:00+02:00,PT15M,6561.433
2024-04-27T07:30:00+02:00,PT15M,6669.883
2024-04-27T07:15:00+02:00,PT15M,6589.142
2024-04-27T07:00:00+02:00,PT15M,6525.327
2024-04-27T06:45:00+02:00,PT15M,6621.629
2024-04-27T06:30:00+02:00,PT15M,6573.327
2024-04-27T06:15:00+02:00,PT15M,6480.336
2024-04-27T06:00:00+02:00,PT15M,6416.754
2024-04-27T05:45:00+02:00,PT15M,6250.482
2024-04-27T05:30:00+02:00,PT15M,6262.894
2024-04-27T05:15:00+02:00,PT15M,6204.253
2024-04-27T05:00:00+02:00,PT15M,6156.933
2024-04-27T04:45:00+02:00,PT15M,6015.161
2024-04-27T04:30:00+02:00,PT15M,6091.193
2024-04-27T04:15:00+02:00,PT15M,6181.735
2024-04-27T04:00:00+02:00,PT15M,6124.31
2024-04-27T03:45:00+02:00,PT15M,6133.459
2024-04-27T03:30:00+02:00,PT15M,6141.055
2024-04-27T03:15:00+02:00,PT15M,6137.43
2024-04-27T03:00:00+02:00,PT15M,6177.005
2024-04-27T02:45:00+02:00,PT15M,6251.803
2024-04-27T02:30:00+02:00,PT15M,6299.332
2024-04-27T02:15:00+02:00,PT15M,6314.726
2024-04-27T02:00:00+02:00,PT15M,6439.327
2024-04-27T01:45:00+02:00,PT15M,6624.65
2024-04-27T01:30:00+02:00,PT15M,6723.676
2024-04-27T01:15:00+02:00,PT15M,6756.554
2024-04-27T01:00:00+02:00,PT15M,6876.411
2024-04-27T00:45:00+02:00,PT15M,6985.794
2024-04-27T00:30:00+02:00,PT15M,7263.755
2024-04-27T00:15:00+02:00,PT15M,7388.98
2024-04-27T00:00:00+02:00,PT15M,7374.839
2024-04-26T23:45:00+02:00,PT15M,7520.609
2024-04-26T23:30:00+02:00,PT15M,7700.533
2024-04-26T23:15:00+02:00,PT15M,7852.173
2024-04-26T23:00:00+02:00,PT15M,8024.698
2024-04-26T22:45:00+02:00,PT15M,7960.064
2024-04-26T22:30:00+02:00,PT15M,8114.197
2024-04-26T22:15:00+02:00,PT15M,8128.203
2024-04-26T22:00:00+02:00,PT15M,8130.537
2024-04-26T21:45:00+02:00,PT15M,8119.171
2024-04-26T21:30:00+02:00,PT15M,8282.881
2024-04-26T21:15:00+02:00,PT15M,8410.071
2024-04-26T21:00:00+02:00,PT15M,8450.317
2024-04-26T20:45:00+02:00,PT15M,8509.639
2024-04-26T20:30:00+02:00,PT15M,8507.126
2024-04-26T20:15:00+02:00,PT15M,8552.282
2024-04-26T20:00:00+02:00,PT15M,8545.166
2024-04-26T19:45:00+02:00,PT15M,8600.799
2024-04-26T19:30:00+02:00,PT15M,8551.899
2024-04-26T19:15:00+02:00,PT15M,8549.461
2024-04-26T19:00:00+02:00,PT15M,8567.909
2024-04-26T18:45:00+02:00,PT15M,8348.016
2024-04-26T18:30:00+02:00,PT15M,8256.726
2024-04-26T18:15:00+02:00,PT15M,7954.173
2024-04-26T18:00:00+02:00,PT15M,7910.226
2024-04-26T17:45:00+02:00,PT15M,7806.723
2024-04-26T17:30:00+02:00,PT15M,7650.726
2024-04-26T17:15:00+02:00,PT15M,7401.325
2024-04-26T17:00:00+02:00,PT15M,7187.756
2024-04-26T16:45:00+02:00,PT15M,7013.049
2024-04-26T16:30:00+02:00,PT15M,6651.847
2024-04-26T16:15:00+02:00,PT15M,6548.239
2024-04-26T16:00:00+02:00,PT15M,6532.369
2024-04-26T15:45:00+02:00,PT15M,6486.965
2024-04-26T15:30:00+02:00,PT15M,6413.741
2024-04-26T15:15:00+02:00,PT15M,6355.321
2024-04-26T15:00:00+02:00,PT15M,6370.845
2024-04-26T14:45:00+02:00,PT15M,6106.986
2024-04-26T14:30:00+02:00,PT15M,6176.976
2024-04-26T14:15:00+02:00,PT15M,6235.505
2024-04-26T14:00:00+02:00,PT15M,6252.282
2024-04-26T13:45:00+02:00,PT15M,6320.94
2024-04-26T13:30:00+02:00,PT15M,6345.617
2024-04-26T13:15:00+02:00,PT15M,6401.986
2024-04-26T13:00:00+02:00,PT15M,6313.909
2024-04-26T12:45:00+02:00,PT15M,6207.428
2024-04-26T12:30:00+02:00,PT15M,6202.629
2024-04-26T12:15:00+02:00,PT15M,6245.705
2024-04-26T12:00:00+02:00,PT15M,6519.34
2024-04-26T11:45:00+02:00,PT15M,6766.195
2024-04-26T11:30:00+02:00,PT15M,6999.141
2024-04-26T11:15:00+02:00,PT15M,7036.158
2024-04-26T11:00:00+02:00,PT15M,7256.065
2024-04-26T10:45:00+02:00,PT15M,7433.062
2024-04-26T10:30:00+02:00,PT15M,7459.796
2024-04-26T10:15:00+02:00,PT15M,7724.351
2024-04-26T10:00:00+02:00,PT15M,7901.658
2024-04-26T09:45:00+02:00,PT15M,8177.901
2024-04-26T09:30:00+02:00,PT15M,8298.755
2024-04-26T09:15:00+02:00,PT15M,8424.646
2024-04-26T09:00:00+02:00,PT15M,8563.49
2024-04-26T08:45:00+02:00,PT15M,8718.88
2024-04-26T08:30:00+02:00,PT15M,8803.734
2024-04-26T08:15:00+02:00,PT15M,8764.478
2024-04-26T08:00:00+02:00,PT15M,8727.179
2024-04-26T07:45:00+02:00,PT15M,8691.989
2024-04-26T07:30:00+02:00,PT15M,8707.238
2024-04-26T07:15:00+02:00,PT15M,8647.131
2024-04-26T07:00:00+02:00,PT15M,8481.943
2024-04-26T06:45:00+02:00,PT15M,8289.227
2024-04-26T06:30:00+02:00,PT15M,8187.243
2024-04-26T06:15:00+02:00,PT15M,7966.871
2024-04-26T06:00:00+02:00,PT15M,7875.774
2024-04-26T05:45:00+02:00,PT15M,7394.001
2024-04-26T05:30:00+02:00,PT15M,7313.275
2024-04-26T05:15:00+02:00,PT15M,7246.526
2024-04-26T05:00:00+02:00,PT15M,7075.866
2024-04-26T04:45:00+02:00,PT15M,6859.217
2024-04-26T04:30:00+02:00,PT15M,6757.452
2024-04-26T04:15:00+02:00,PT15M,6661.512
2024-04-26T04:00:00+02:00,PT15M,6583.66
